transaction_id,invoice_id,customer_id,customer_name,store_id,erp_transaction_date,erp_amount,gateway_transaction_id,gateway,payment_transaction_date,payment_amount,payment_difference,bank_transaction_date,bank_amount,bank_difference,bank_status,date_difference_days,entity_match_score,entity_match_confidence,reconciliation_status
TX0040502,INV0040502,CUST006394,Meera Kapoor,STORE228,2026-08-13 00:00:00,79138.35,PG98274352,Gateway_B,2026-08-13 00:00:00,79138.35,0.0,2026-08-15 00:00:00,79138.35,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040503,INV0040503,CUST003813,Priya Iyer,STORE119,2026-08-18 00:00:00,2939.53,PG67634375,Gateway_C,2026-08-18 00:00:00,2939.53,0.0,2026-08-18 00:00:00,2939.53,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040504,INV0040504,CUST001538,Rohan Mishra,STORE229,2026-08-02 00:00:00,63950.19,PG16176747,Gateway_A,2026-08-02 00:00:00,57615.5,6334.69,2026-08-03 00:00:00,63950.19,-6334.69,SETTLED,0.0,80.0,MEDIUM_CONFIDENCE,PARTIAL_PAYMENT
TX0040505,INV0040505,CUST006337,Karan Verma,STORE039,2026-08-06 00:00:00,16829.36,PG89219457,Gateway_B,2026-08-06 00:00:00,16829.36,0.0,2026-08-08 00:00:00,16829.36,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040506,INV0040506,CUST000662,Rohan Joshi,STORE141,2026-08-25 00:00:00,21935.42,PG60918453,Gateway_C,2026-08-25 00:00:00,21935.42,0.0,2026-08-25 00:00:00,21935.42,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040507,INV0040507,CUST009593,Amit Patel,STORE180,2026-08-08 00:00:00,88689.07,PG27132031,Gateway_B,2026-08-08 00:00:00,88689.07,0.0,2026-08-09 00:00:00,88689.07,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040508,INV0040508,CUST009972,Pooja Mishra,STORE095,2026-08-02 00:00:00,50998.12,PG45325430,Gateway_C,2026-08-02 00:00:00,50998.12,0.0,2026-08-02 00:00:00,50998.12,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040509,INV0040509,CUST001326,Rahul Rao,STORE230,2026-08-30 00:00:00,52068.96,PG66121126,Gateway_A,2026-08-30 00:00:00,52068.96,0.0,2026-08-31 00:00:00,52068.96,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040510,INV0040510,CUST006810,Pooja Kumar,STORE166,2026-08-27 00:00:00,16172.37,PG15572133,Gateway_A,2026-08-27 00:00:00,16172.37,0.0,2026-08-29 00:00:00,16172.37,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040511,INV0040511,CUST008061,Nikhil Reddy,STORE193,2026-08-27 00:00:00,72900.2,PG78552205,Gateway_A,2026-08-27 00:00:00,72900.2,0.0,2026-08-28 00:00:00,72900.2,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040512,INV0040512,CUST005456,Amit Kapoor,STORE188,2026-08-09 00:00:00,4064.89,PG40979583,Gateway_A,2026-08-09 00:00:00,4064.89,0.0,2026-08-10 00:00:00,4064.89,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040513,INV0040513,CUST001713,Priya Rao,STORE017,2026-08-18 00:00:00,28060.71,PG12655740,Gateway_C,2026-08-18 00:00:00,28060.71,0.0,2026-08-18 00:00:00,28060.71,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040514,INV0040514,CUST002767,Kavya Kumar,STORE190,2026-08-02 00:00:00,87057.59,PG73659401,Gateway_C,2026-08-02 00:00:00,87057.59,0.0,2026-08-02 00:00:00,87057.59,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040515,INV0040515,CUST002527,Aditya Rao,STORE241,2026-08-02 00:00:00,15800.73,PG25403477,Gateway_B,2026-08-02 00:00:00,15800.73,0.0,2026-08-03 00:00:00,15800.73,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040516,INV0040516,CUST003932,Karan Joshi,STORE011,2026-08-26 00:00:00,33302.83,PG25408165,Gateway_A,2026-08-26 00:00:00,33302.83,0.0,2026-08-28 00:00:00,33302.83,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040517,INV0040517,CUST002215,Nikhil Gupta,STORE011,2026-08-28 00:00:00,8667.15,PG71939722,Gateway_A,2026-08-28 00:00:00,8667.15,0.0,2026-08-28 00:00:00,8667.15,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040518,INV0040518,CUST007341,Nikhil Singh,STORE153,2026-08-01 00:00:00,18953.38,PG33527435,Gateway_A,2026-08-01 00:00:00,18953.38,0.0,2026-08-02 00:00:00,18953.38,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040519,INV0040519,CUST008976,Priya Joshi,STORE175,2026-08-25 00:00:00,105815.82,PG17659675,Gateway_B,2026-08-25 00:00:00,105815.82,0.0,2026-08-26 00:00:00,105815.82,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040520,INV0040520,CUST001070,Ananya Nair,STORE168,2026-08-09 00:00:00,32600.93,PG27121427,Gateway_B,2026-08-09 00:00:00,32600.93,0.0,2026-08-10 00:00:00,32600.93,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040521,INV0040521,CUST005438,Nikhil Gupta,STORE036,2026-08-04 00:00:00,28516.69,PG62981497,Gateway_A,2026-08-04 00:00:00,28516.69,0.0,2026-08-04 00:00:00,28516.69,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040522,INV0040522,CUST004446,Nikhil Nair,STORE113,2026-08-15 00:00:00,2473.48,PG63347950,Gateway_C,2026-08-15 00:00:00,2473.48,0.0,2026-08-17 00:00:00,2473.48,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040523,INV0040523,CUST002646,Karan Patel,STORE129,2026-08-17 00:00:00,11301.38,PG21459189,Gateway_A,2026-08-17 00:00:00,11301.38,0.0,2026-08-18 00:00:00,11301.38,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040524,INV0040524,CUST007951,Arjun Gupta,STORE183,2026-08-24 00:00:00,42802.3,PG86561637,Gateway_C,2026-08-24 00:00:00,42802.3,0.0,2026-08-25 00:00:00,42802.3,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040525,INV0040525,CUST006582,Aditya Nair,STORE229,2026-08-06 00:00:00,31950.81,PG35806069,Gateway_B,2026-08-06 00:00:00,31950.81,0.0,2026-08-07 00:00:00,31950.81,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040526,INV0040526,CUST008975,Rahul Reddy,STORE168,2026-08-24 00:00:00,22508.21,PG82060177,Gateway_A,2026-08-24 00:00:00,22508.21,0.0,2026-08-26 00:00:00,22508.21,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040527,INV0040527,CUST000714,Sneha Mishra,STORE203,2026-08-14 00:00:00,8293.49,PG73150313,Gateway_C,2026-08-14 00:00:00,8293.49,0.0,2026-08-15 00:00:00,8293.49,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040528,INV0040528,CUST007083,Kavya Rao,STORE063,2026-08-11 00:00:00,85139.56,PG63079230,Gateway_C,2026-08-11 00:00:00,85139.56,0.0,2026-08-11 00:00:00,85139.56,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040529,INV0040529,CUST004413,Neha Sharma,STORE024,2026-08-01 00:00:00,99560.21,PG12645920,Gateway_B,2026-08-01 00:00:00,99560.21,0.0,2026-08-02 00:00:00,99560.21,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040530,INV0040530,CUST009597,Kavya Verma,STORE190,2026-08-02 00:00:00,56547.44,PG62118915,Gateway_A,2026-08-02 00:00:00,56547.44,0.0,2026-08-02 00:00:00,56547.44,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040531,INV0040531,CUST001044,Pooja Gupta,STORE006,2026-08-08 00:00:00,55021.42,PG34466048,Gateway_C,2026-08-08 00:00:00,55021.42,0.0,2026-08-08 00:00:00,55021.42,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040532,INV0040532,CUST002633,Amit Kumar,STORE131,2026-08-29 00:00:00,109419.83,PG12384309,Gateway_A,2026-08-29 00:00:00,109419.83,0.0,2026-08-30 00:00:00,109419.83,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040533,INV0040533,CUST001789,Sneha Sharma,STORE196,2026-08-24 00:00:00,86758.58,PG97122255,Gateway_A,2026-08-24 00:00:00,86758.58,0.0,2026-08-24 00:00:00,86758.58,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040534,INV0040534,CUST005026,Sneha Kapoor,STORE225,2026-08-29 00:00:00,42229.61,PG49706575,Gateway_B,2026-08-29 00:00:00,42229.61,0.0,2026-08-31 00:00:00,42229.61,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040535,INV0040535,CUST004455,Pooja Sharma,STORE022,2026-08-11 00:00:00,79460.24,PG16526732,Gateway_C,2026-08-11 00:00:00,79460.24,0.0,2026-08-11 00:00:00,79460.24,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040536,INV0040536,CUST001704,Sneha Joshi,STORE061,2026-08-13 00:00:00,17572.54,PG15368937,Gateway_A,2026-08-13 00:00:00,17572.54,0.0,2026-08-13 00:00:00,17572.54,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040537,INV0040537,CUST003086,Sneha Joshi,STORE006,2026-08-15 00:00:00,22685.75,PG97074811,Gateway_B,2026-08-15 00:00:00,22685.75,0.0,2026-08-15 00:00:00,22685.75,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040538,INV0040538,CUST009715,Pooja Mishra,STORE217,2026-08-11 00:00:00,65066.58,PG38435115,Gateway_B,2026-08-11 00:00:00,65066.58,0.0,2026-08-13 00:00:00,65066.58,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040539,INV0040539,CUST002127,Neha Rao,STORE005,2026-08-01 00:00:00,57854.27,PG48936556,Gateway_A,2026-08-01 00:00:00,57854.27,0.0,2026-08-03 00:00:00,57854.27,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040540,INV0040540,CUST008983,Priya Das,STORE140,2026-08-09 00:00:00,61580.7,PG14362695,Gateway_B,2026-08-09 00:00:00,61580.7,0.0,2026-08-10 00:00:00,61580.7,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040541,INV0040541,CUST005144,Karan Das,STORE065,2026-08-12 00:00:00,48145.24,PG22454610,Gateway_B,2026-08-12 00:00:00,48145.24,0.0,2026-08-14 00:00:00,48145.24,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040542,INV0040542,CUST003984,Karan Mishra,STORE068,2026-08-28 00:00:00,78018.04,PG69783468,Gateway_B,2026-08-28 00:00:00,78018.04,0.0,2026-08-28 00:00:00,78018.04,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040543,INV0040543,CUST006133,Nikhil Kapoor,STORE191,2026-08-31 00:00:00,7369.79,PG16022965,Gateway_A,2026-08-31 00:00:00,7369.79,0.0,2026-09-01 00:00:00,7369.79,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040544,INV0040544,CUST005835,Arjun Verma,STORE158,2026-08-25 00:00:00,8503.42,PG25049909,Gateway_C,2026-08-25 00:00:00,8503.42,0.0,2026-08-27 00:00:00,8503.42,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040545,INV0040545,CUST003886,Kavya Nair,STORE065,2026-08-04 00:00:00,22328.76,PG38563550,Gateway_B,2026-08-04 00:00:00,22328.76,0.0,2026-08-06 00:00:00,22328.76,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040546,INV0040546,CUST003408,Meera Gupta,STORE038,2026-08-17 00:00:00,24592.15,PG19540643,Gateway_A,2026-08-17 00:00:00,24592.15,0.0,2026-08-18 00:00:00,24592.15,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040547,INV0040547,CUST000591,Nikhil Reddy,STORE218,2026-08-04 00:00:00,96674.32,PG68470494,Gateway_A,2026-08-04 00:00:00,96674.32,0.0,2026-08-04 00:00:00,96674.32,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040548,INV0040548,CUST003404,Aditya Das,STORE214,2026-08-29 00:00:00,61486.26,PG75772753,Gateway_C,2026-08-29 00:00:00,61486.26,0.0,2026-08-30 00:00:00,61486.26,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040549,INV0040549,CUST006614,Aditya Kapoor,STORE017,2026-08-05 00:00:00,1572.35,PG45167578,Gateway_B,2026-08-05 00:00:00,1572.35,0.0,2026-08-05 00:00:00,1572.35,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040550,INV0040550,CUST001457,Rohan Joshi,STORE065,2026-08-23 00:00:00,72055.88,PG68265774,Gateway_C,2026-08-23 00:00:00,72055.88,0.0,2026-08-24 00:00:00,72055.88,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040551,INV0040551,CUST001277,Vikram Rao,STORE135,2026-08-16 00:00:00,52474.7,PG23835878,Gateway_A,2026-08-16 00:00:00,52474.7,0.0,2026-08-16 00:00:00,52474.7,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040552,INV0040552,CUST009699,Priya Mehta,STORE177,2026-08-30 00:00:00,21208.6,PG53394149,Gateway_B,2026-08-30 00:00:00,21208.6,0.0,2026-08-31 00:00:00,21208.6,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040553,INV0040553,CUST009900,Rahul Kapoor,STORE053,2026-08-24 00:00:00,35835.97,PG53827718,Gateway_C,2026-08-24 00:00:00,35835.97,0.0,2026-08-26 00:00:00,35835.97,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040554,INV0040554,CUST001561,Neha Kapoor,STORE003,2026-08-04 00:00:00,83696.95,PG35279536,Gateway_B,2026-08-04 00:00:00,83696.95,0.0,2026-08-06 00:00:00,83696.95,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040555,INV0040555,CUST004059,Ananya Iyer,STORE140,2026-08-19 00:00:00,26515.02,PG53202553,Gateway_C,2026-08-19 00:00:00,26515.02,0.0,2026-08-21 00:00:00,26515.02,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040556,INV0040556,CUST004618,Arjun Kapoor,STORE096,2026-08-11 00:00:00,41575.75,PG95298170,Gateway_A,2026-08-11 00:00:00,41575.75,0.0,2026-08-11 00:00:00,41575.75,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040557,INV0040557,CUST007970,Rohan Iyer,STORE153,2026-08-10 00:00:00,23128.79,PG77619731,Gateway_A,2026-08-10 00:00:00,23128.79,0.0,2026-08-10 00:00:00,23128.79,0.0,SETTLED,0.0,85.0,MEDIUM_CONFIDENCE,MATCHED
TX0040558,INV0040558,CUST006028,Meera Joshi,STORE092,2026-08-10 00:00:00,9766.17,PG78661207,Gateway_C,2026-08-10 00:00:00,9766.17,0.0,2026-08-10 00:00:00,9766.17,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040559,INV0040559,CUST006526,Vikram Das,STORE208,2026-08-07 00:00:00,95267.59,PG62995411,Gateway_B,2026-08-07 00:00:00,95267.59,0.0,2026-08-09 00:00:00,95267.59,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040560,INV0040560,CUST009819,Nikhil Mehta,STORE190,2026-08-26 00:00:00,40298.26,PG55915912,Gateway_A,2026-08-26 00:00:00,40298.26,0.0,2026-08-27 00:00:00,40298.26,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040561,INV0040561,CUST004136,Arjun Kumar,STORE188,2026-08-26 00:00:00,74525.62,PG55718633,Gateway_C,2026-08-26 00:00:00,74525.62,0.0,2026-08-26 00:00:00,74525.62,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040562,INV0040562,CUST002392,Arjun Reddy,STORE196,2026-08-28 00:00:00,38341.61,PG37950696,Gateway_C,2026-08-28 00:00:00,38341.61,0.0,2026-08-28 00:00:00,38341.61,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040563,INV0040563,CUST001695,Kavya Verma,STORE035,2026-08-10 00:00:00,24896.84,PG84770012,Gateway_C,2026-08-10 00:00:00,24896.84,0.0,2026-08-10 00:00:00,24896.84,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040564,INV0040564,CUST005476,Neha Verma,STORE183,2026-08-09 00:00:00,94172.73,PG71444376,Gateway_B,2026-08-09 00:00:00,94172.73,0.0,2026-08-09 00:00:00,94172.73,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040565,INV0040565,CUST009490,Rohan Reddy,STORE166,2026-08-12 00:00:00,29526.92,PG15563376,Gateway_B,2026-08-12 00:00:00,29526.92,0.0,2026-08-12 00:00:00,29526.92,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040566,INV0040566,CUST009569,Ananya Singh,STORE248,2026-08-09 00:00:00,17722.96,PG76200398,Gateway_C,2026-08-09 00:00:00,17722.96,0.0,2026-08-09 00:00:00,17722.96,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040567,INV0040567,CUST004787,Kavya Mehta,STORE085,2026-08-01 00:00:00,95994.36,PG33216663,Gateway_B,2026-08-01 00:00:00,95994.36,0.0,2026-08-01 00:00:00,95994.36,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040568,INV0040568,CUST007509,Pooja Rao,STORE226,2026-08-09 00:00:00,2049.34,PG73366140,Gateway_B,2026-08-09 00:00:00,2049.34,0.0,2026-08-09 00:00:00,2049.34,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040569,INV0040569,CUST009737,Nikhil Joshi,STORE109,2026-08-02 00:00:00,63165.5,PG17233506,Gateway_C,2026-08-02 00:00:00,26179.84,36985.66,2026-08-03 00:00:00,63165.5,-36985.66,SETTLED,0.0,80.0,MEDIUM_CONFIDENCE,PARTIAL_PAYMENT
TX0040570,INV0040570,CUST004316,Nikhil Gupta,STORE022,2026-08-10 00:00:00,3108.24,PG45930392,Gateway_A,2026-08-10 00:00:00,3108.24,0.0,2026-08-11 00:00:00,3108.24,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040571,INV0040571,CUST008763,Rahul Kapoor,STORE020,2026-08-17 00:00:00,33072.77,PG42504859,Gateway_A,2026-08-17 00:00:00,33072.77,0.0,2026-08-19 00:00:00,33072.77,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040572,INV0040572,CUST008136,Ananya Rao,STORE063,2026-08-06 00:00:00,72419.15,PG32595520,Gateway_B,2026-08-06 00:00:00,72419.15,0.0,2026-08-07 00:00:00,72419.15,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040573,INV0040573,CUST007278,Neha Das,STORE066,2026-08-19 00:00:00,54541.39,PG47431101,Gateway_A,2026-08-19 00:00:00,54541.39,0.0,2026-08-20 00:00:00,54541.39,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040574,INV0040574,CUST002379,Rohan Verma,STORE084,2026-08-11 00:00:00,102003.71,PG71849593,Gateway_B,2026-08-11 00:00:00,102003.71,0.0,2026-08-11 00:00:00,102003.71,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040575,INV0040575,CUST004063,Aditya Nair,STORE047,2026-08-11 00:00:00,88487.68,PG67765297,Gateway_A,2026-08-11 00:00:00,88487.68,0.0,2026-08-12 00:00:00,88487.68,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040576,INV0040576,CUST007947,Ananya Das,STORE199,2026-08-22 00:00:00,70160.28,PG26691636,Gateway_C,2026-08-22 00:00:00,70160.28,0.0,2026-08-24 00:00:00,70160.28,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040577,INV0040577,CUST004651,Amit Kapoor,STORE196,2026-08-23 00:00:00,13502.6,PG43117333,Gateway_A,2026-08-23 00:00:00,13502.6,0.0,2026-08-25 00:00:00,13502.6,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040578,INV0040578,CUST005099,Sneha Verma,STORE245,2026-08-08 00:00:00,107894.99,PG66152229,Gateway_B,2026-08-08 00:00:00,107894.99,0.0,2026-08-08 00:00:00,107894.99,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040579,INV0040579,CUST002271,Pooja Joshi,STORE056,2026-08-16 00:00:00,26193.09,PG68074625,Gateway_C,2026-08-16 00:00:00,26193.09,0.0,2026-08-16 00:00:00,26193.09,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040580,INV0040580,CUST002887,Priya Singh,STORE118,2026-08-11 00:00:00,89745.34,PG57442257,Gateway_A,2026-08-11 00:00:00,89745.34,0.0,2026-08-13 00:00:00,89745.34,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040581,INV0040581,CUST000435,Nikhil Reddy,STORE074,2026-08-10 00:00:00,51368.32,PG60853293,Gateway_A,2026-08-10 00:00:00,51368.32,0.0,2026-08-10 00:00:00,51368.32,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040582,INV0040582,CUST009438,Amit Mehta,STORE085,2026-08-04 00:00:00,9786.07,PG43204638,Gateway_C,2026-08-04 00:00:00,9786.07,0.0,2026-08-04 00:00:00,9786.07,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040583,INV0040583,CUST004627,Amit Kumar,STORE084,2026-08-31 00:00:00,96139.42,PG70808929,Gateway_C,2026-08-31 00:00:00,96139.42,0.0,2026-09-01 00:00:00,80623.84,15515.58,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040584,INV0040584,CUST004905,Ananya Kapoor,STORE052,2026-08-03 00:00:00,39985.2,PG11450732,Gateway_A,2026-08-03 00:00:00,39985.2,0.0,2026-08-04 00:00:00,39985.2,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040585,INV0040585,CUST006119,Meera Kumar,STORE093,2026-08-31 00:00:00,24118.9,PG96279089,Gateway_B,2026-08-31 00:00:00,24118.9,0.0,2026-08-31 00:00:00,24118.9,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040586,INV0040586,CUST008326,Priya Patel,STORE128,2026-08-04 00:00:00,11589.43,PG13235839,Gateway_B,2026-08-04 00:00:00,11589.43,0.0,2026-08-05 00:00:00,11589.43,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040587,INV0040587,CUST004083,Rohan Rao,STORE159,2026-08-23 00:00:00,44107.47,PG66726024,Gateway_C,2026-08-23 00:00:00,44107.47,0.0,2026-08-23 00:00:00,44107.47,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040588,INV0040588,CUST002418,Pooja Verma,STORE244,2026-08-23 00:00:00,6600.42,PG89985726,Gateway_B,2026-08-23 00:00:00,6600.42,0.0,2026-08-23 00:00:00,6600.42,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040589,INV0040589,CUST008685,Rohan Reddy,STORE023,2026-08-28 00:00:00,111157.93,PG82698026,Gateway_A,2026-08-28 00:00:00,111157.93,0.0,2026-08-30 00:00:00,111157.93,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040590,INV0040590,CUST004256,Aditya Reddy,STORE226,2026-08-22 00:00:00,96619.53,PG96814582,Gateway_C,2026-08-22 00:00:00,96619.53,0.0,2026-08-23 00:00:00,96619.53,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040591,INV0040591,CUST001909,Sneha Reddy,STORE164,2026-08-17 00:00:00,28190.22,PG38874972,Gateway_A,2026-08-17 00:00:00,28190.22,0.0,2026-08-19 00:00:00,28190.22,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040592,INV0040592,CUST001152,Karan Singh,STORE232,2026-08-22 00:00:00,44130.49,PG86057385,Gateway_C,2026-08-22 00:00:00,44130.49,0.0,2026-08-24 00:00:00,44130.49,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040593,INV0040593,CUST009105,Kavya Mehta,STORE049,2026-08-25 00:00:00,75238.44,PG76064928,Gateway_B,2026-08-25 00:00:00,75238.44,0.0,2026-08-25 00:00:00,75238.44,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040594,INV0040594,CUST004707,Kavya Iyer,STORE242,2026-08-24 00:00:00,62723.05,PG61962868,Gateway_A,2026-08-24 00:00:00,62723.05,0.0,2026-08-26 00:00:00,62723.05,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040595,INV0040595,CUST005024,Kavya Sharma,STORE006,2026-08-24 00:00:00,52644.99,PG17073007,Gateway_A,2026-08-24 00:00:00,52644.99,0.0,2026-08-25 00:00:00,52644.99,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040596,INV0040596,CUST009610,Sneha Patel,STORE114,2026-08-19 00:00:00,89239.67,PG54771890,Gateway_C,2026-08-19 00:00:00,89239.67,0.0,2026-08-19 00:00:00,89239.67,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040597,INV0040597,CUST001100,Ananya Rao,STORE148,2026-08-04 00:00:00,46749.27,PG55385843,Gateway_C,2026-08-04 00:00:00,46749.27,0.0,2026-08-06 00:00:00,46749.27,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040598,INV0040598,CUST003951,Priya Sharma,STORE239,2026-08-19 00:00:00,56106.61,PG32554426,Gateway_B,2026-08-19 00:00:00,56106.61,0.0,2026-08-20 00:00:00,56106.61,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0040599,INV0040599,CUST003831,Meera Verma,STORE145,2026-08-28 00:00:00,80171.49,PG76177567,Gateway_A,2026-08-28 00:00:00,80171.49,0.0,2026-08-29 00:00:00,80171.49,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
