transaction_id,gateway_transaction_id,erp_customer_id,erp_customer_name,payment_customer_name,entity_match_score,entity_match_confidence,erp_amount,payment_amount
TX0038291,PG82295085,CUST004122,Amit Nair,Amit Nair,100.0,HIGH_CONFIDENCE,15860.97,15860.97
TX0038292,PG88738606,CUST003706,Ananya Das,Ananya Das,100.0,HIGH_CONFIDENCE,13095.8,13095.8
TX0038293,PG18684637,CUST001805,Aditya Mehta,Aditya Mehta,100.0,HIGH_CONFIDENCE,104271.11,104271.11
TX0038294,PG82787739,CUST001750,Pooja Singh,Pooja Singh,100.0,HIGH_CONFIDENCE,17028.39,17028.39
TX0038295,PG99126138,CUST006105,Rahul Mishra,Rahul Mishra,100.0,HIGH_CONFIDENCE,109728.1,109728.1
TX0038296,PG43750092,CUST009891,Sneha Kapoor,Sneha Kapoor,100.0,HIGH_CONFIDENCE,42014.93,42014.93
TX0038297,PG42542372,CUST000576,Rahul Mehta,Rahul Mehta,100.0,HIGH_CONFIDENCE,97777.35,97777.35
TX0038298,PG73678824,CUST001607,Rahul Reddy,Rahul Reddy,100.0,HIGH_CONFIDENCE,89726.3,89726.3
TX0038299,PG92149243,CUST004021,Vikram Iyer,Vikram Iyer,100.0,HIGH_CONFIDENCE,37862.82,37862.82
TX0038300,PG15866033,CUST001058,Ananya Verma,Ananya Verma,100.0,HIGH_CONFIDENCE,55444.13,55444.13
TX0038301,PG52501646,CUST007895,Kavya Mishra,Kavya Mishra,100.0,HIGH_CONFIDENCE,40959.76,40959.76
TX0038302,PG54577836,CUST007320,Rohan Verma,Rohan Verma,100.0,HIGH_CONFIDENCE,2112.93,2112.93
TX0038303,PG34421503,CUST006929,Sneha Rao,Sneha Rao,100.0,HIGH_CONFIDENCE,10998.46,10998.46
TX0038304,PG34825493,CUST008697,Neha Singh,Neha Singh,100.0,HIGH_CONFIDENCE,87237.97,87237.97
TX0038305,PG54844291,CUST001791,Priya Verma,Priya Verma,100.0,HIGH_CONFIDENCE,24453.07,24453.07
TX0038306,PG78667585,CUST003964,Sneha Patel,Sneha Patel,100.0,HIGH_CONFIDENCE,10381.94,10381.94
TX0038307,PG85233389,CUST004460,Arjun Rao,Arjun Rao,100.0,HIGH_CONFIDENCE,15721.49,15721.49
TX0038308,PG69528182,CUST002981,Pooja Iyer,Pooja Iyer,100.0,HIGH_CONFIDENCE,32582.69,32582.69
TX0038309,PG87945788,CUST008876,Sneha Mishra,Sneha Mishra,100.0,HIGH_CONFIDENCE,9234.27,9234.27
TX0038310,PG98181005,CUST002699,Sneha Das,Sneha Das,100.0,HIGH_CONFIDENCE,102653.11,102653.11
TX0038311,PG31739208,CUST005951,Ananya Iyer,Ananya Iyer,100.0,HIGH_CONFIDENCE,38670.62,38670.62
TX0038312,PG36467870,CUST001646,Amit Gupta,Amit Gupta,100.0,HIGH_CONFIDENCE,33279.94,33279.94
TX0038313,PG77141488,CUST007401,Ananya Verma,Ananya Verma,100.0,HIGH_CONFIDENCE,3806.46,3806.46
TX0038314,PG11824186,CUST005674,Pooja Mehta,Pooja Mehta,100.0,HIGH_CONFIDENCE,50313.43,50313.43
TX0038315,PG46930799,CUST003751,Aditya Verma,Aditya Verma,100.0,HIGH_CONFIDENCE,95462.11,95462.11
TX0038316,PG63792264,CUST002954,Aditya Rao,Aditya Rao,100.0,HIGH_CONFIDENCE,28745.67,28745.67
TX0038317,PG94179645,CUST003376,Ananya Iyer,Ananya Iyer,100.0,HIGH_CONFIDENCE,59126.65,59126.65
TX0038318,PG89939480,CUST009157,Meera Patel,MEERA PATEL,100.0,HIGH_CONFIDENCE,10385.68,10385.68
TX0038319,PG52131157,CUST009405,Meera Gupta,Meera Gupta,100.0,HIGH_CONFIDENCE,100697.78,100697.78
TX0038320,PG45180200,CUST002092,Vikram Kapoor,Vikram Kapoor,100.0,HIGH_CONFIDENCE,86340.97,86340.97
TX0038321,PG27725945,CUST002499,Vikram Joshi,Vikram Joshi,100.0,HIGH_CONFIDENCE,17069.8,17069.8
TX0038322,PG85335874,CUST004936,Karan Verma,Karan Verma,100.0,HIGH_CONFIDENCE,19218.31,19218.31
TX0038323,PG87036919,CUST008876,Sneha Mishra,Sneha Mishra,100.0,HIGH_CONFIDENCE,33689.76,33689.76
TX0038324,PG69588354,CUST006384,Aditya Nair,Aditya Nair,100.0,HIGH_CONFIDENCE,23251.16,23251.16
TX0038325,PG42713228,CUST006367,Aditya Kumar,Aditya Kumar,100.0,HIGH_CONFIDENCE,59034.36,59034.36
TX0038326,PG15607878,CUST001107,Nikhil Nair,Nikhil Nair,100.0,HIGH_CONFIDENCE,30864.35,30864.35
TX0038327,PG69636111,CUST009695,Kavya Mishra,Kavya Mishra,100.0,HIGH_CONFIDENCE,49965.37,49965.37
TX0038328,PG43680836,CUST004559,Rohan Nair,Rohan Nair,100.0,HIGH_CONFIDENCE,59823.56,59823.56
TX0038329,PG75914307,CUST007353,Karan Sharma,Karan Sharma,100.0,HIGH_CONFIDENCE,93171.73,93171.73
TX0038330,PG84440833,CUST000739,Sneha Sharma,Sneha Sharma,100.0,HIGH_CONFIDENCE,68975.25,68975.25
TX0038331,PG68221671,CUST006946,Neha Sharma,Neha Sharma,100.0,HIGH_CONFIDENCE,77674.72,77674.72
TX0038332,PG33874221,CUST002043,Sneha Patel,Sneha  Patel,100.0,HIGH_CONFIDENCE,85366.06,85366.06
TX0038333,PG80982927,CUST003636,Meera Gupta,Meera Gupta,100.0,HIGH_CONFIDENCE,46937.73,46937.73
TX0038334,PG62704374,CUST009019,Kavya Gupta,Kavya Gupta,100.0,HIGH_CONFIDENCE,76546.32,76546.32
TX0038335,PG38971314,CUST000679,Amit Sharma,Amit Sharma,100.0,HIGH_CONFIDENCE,19857.38,19857.38
TX0038336,PG84809726,CUST008019,Sneha Mishra,Sneha Mishra,100.0,HIGH_CONFIDENCE,43356.06,43356.06
TX0038337,PG95610623,CUST009942,Priya Kapoor,Priya Kapoor,100.0,HIGH_CONFIDENCE,39328.09,39328.09
TX0038338,PG38598574,CUST001613,Arjun Iyer,Arjun  Iyer,100.0,HIGH_CONFIDENCE,23229.45,23229.45
TX0038339,PG22464448,CUST000751,Ananya Verma,Ananya Verma,100.0,HIGH_CONFIDENCE,13705.01,13705.01
TX0038340,PG76240118,CUST000026,Rohan Kumar,Rohan Kumar,100.0,HIGH_CONFIDENCE,45659.5,45659.5
TX0038341,PG38723765,CUST000707,Karan Iyer,Karan Iyer,100.0,HIGH_CONFIDENCE,92650.9,92650.9
TX0038342,PG23030392,CUST000701,Priya Gupta,Priya Gupta,80.0,MEDIUM_CONFIDENCE,16338.71,20139.46
TX0038343,PG71434732,CUST004696,Arjun Gupta,Arjun Gupta,100.0,HIGH_CONFIDENCE,79219.42,79219.42
TX0038344,PG77552423,CUST003895,Sneha Reddy,Sneha Reddy,100.0,HIGH_CONFIDENCE,103302.13,103302.13
TX0038345,PG18373337,CUST004145,Priya Sharma,Priya Sharma,100.0,HIGH_CONFIDENCE,86854.17,86854.17
TX0038346,PG57300874,CUST000823,Aditya Mishra,Aditya Mishra,100.0,HIGH_CONFIDENCE,85477.79,85477.79
TX0038347,PG55761406,CUST008569,Sneha Rao,Sneha Rao,100.0,HIGH_CONFIDENCE,4323.45,4323.45
TX0038348,PG94287296,CUST004140,Nikhil Kumar,Nikhil Kumar,100.0,HIGH_CONFIDENCE,18208.23,18208.23
TX0038349,PG22832913,CUST002543,Meera Gupta,Meera Gupta,100.0,HIGH_CONFIDENCE,86107.74,86107.74
TX0038350,PG32977196,CUST000759,Arjun Gupta,Arjun Gupta,100.0,HIGH_CONFIDENCE,16847.28,16847.28
TX0038351,PG25569401,CUST001067,Vikram Das,Vikram Das,100.0,HIGH_CONFIDENCE,48580.99,48580.99
TX0038352,PG26379849,CUST002009,Neha Gupta,Neha Gupta,100.0,HIGH_CONFIDENCE,37677.6,37677.6
TX0038353,PG74015851,CUST002545,Karan Patel,Karan Patel,100.0,HIGH_CONFIDENCE,89192.1,89192.1
TX0038354,PG89716771,CUST008192,Rahul Gupta,Rahul Gupta,100.0,HIGH_CONFIDENCE,27388.86,27388.86
TX0038355,PG55270270,CUST003157,Aditya Rao,Aditya Rao,100.0,HIGH_CONFIDENCE,106318.24,106318.24
TX0038356,PG26152222,CUST001042,Sneha Gupta,Sneha Gupta,100.0,HIGH_CONFIDENCE,62236.05,62236.05
TX0038357,PG95410103,CUST003398,Sneha Nair,Sneha Nair,100.0,HIGH_CONFIDENCE,33260.31,33260.31
TX0038358,PG73436771,CUST003652,Neha Sharma,Neha Sharma,100.0,HIGH_CONFIDENCE,46863.81,46863.81
TX0038359,PG11850452,CUST008648,Neha Kapoor,Neha Kapoor,80.0,MEDIUM_CONFIDENCE,93915.55,118492.58
TX0038360,PG87052921,CUST002176,Sneha Mehta,SNEHA MEHTA,100.0,HIGH_CONFIDENCE,96822.6,96822.6
TX0038361,PG30627877,CUST002363,Ananya Gupta,Ananya Gupta,100.0,HIGH_CONFIDENCE,82777.88,82777.88
TX0038362,PG36422203,CUST005014,Karan Kumar,Karan Kumar,100.0,HIGH_CONFIDENCE,55856.4,55856.4
TX0038363,PG66176743,CUST005683,Karan Patel,Karan Patel,100.0,HIGH_CONFIDENCE,91513.24,91513.24
TX0038364,PG52991286,CUST008541,Ananya Patel,Ananya Patel,100.0,HIGH_CONFIDENCE,43007.15,43007.15
TX0038365,PG35168966,CUST003357,Priya Sharma,Priya Sharma,100.0,HIGH_CONFIDENCE,78281.22,78281.22
TX0038366,PG60284111,CUST006851,Kavya Rao,Kavya Rao,100.0,HIGH_CONFIDENCE,10538.21,10538.21
TX0038367,PG36904450,CUST006853,Aditya Singh,Aditya Singh,100.0,HIGH_CONFIDENCE,51966.26,51966.26
TX0038368,PG44787507,CUST004891,Karan Reddy,Karan  Reddy,100.0,HIGH_CONFIDENCE,42998.06,42998.06
TX0038369,PG94832710,CUST008323,Karan Mishra,Karan Mishra,100.0,HIGH_CONFIDENCE,97148.88,97148.88
TX0038370,PG44320295,CUST009545,Meera Rao,Meera Rao,80.0,MEDIUM_CONFIDENCE,38967.95,36453.23
TX0038371,PG96270444,CUST004650,Priya Das,Priya Das,100.0,HIGH_CONFIDENCE,73333.77,73333.77
TX0038372,PG93940473,CUST009977,Neha Gupta,Neha Gupta,100.0,HIGH_CONFIDENCE,71524.07,71524.07
TX0038373,PG46913680,CUST008521,Rohan Verma,Rohan Verma,100.0,HIGH_CONFIDENCE,47925.64,47925.64
TX0038374,PG99007319,CUST005325,Vikram Gupta,Vikram Gupta,100.0,HIGH_CONFIDENCE,19130.94,19130.94
TX0038375,PG66045150,CUST007964,Arjun Singh,Arjun Singh,100.0,HIGH_CONFIDENCE,90000.21,90000.21
TX0038376,PG67741343,CUST000369,Pooja Singh,Pooja Singh,100.0,HIGH_CONFIDENCE,77924.0,77924.0
TX0038377,PG80010185,CUST009884,Rohan Sharma,Rohan Sharma,100.0,HIGH_CONFIDENCE,78068.94,78068.94
TX0038378,PG52712545,CUST004799,Kavya Kumar,Kavya Kumar,100.0,HIGH_CONFIDENCE,23712.01,23712.01
TX0038379,PG59012803,CUST007343,Karan Gupta,Karan Gupta,100.0,HIGH_CONFIDENCE,47008.88,47008.88
TX0038380,PG36588682,CUST008718,Aditya Kumar,Aditya Kumar,100.0,HIGH_CONFIDENCE,24655.34,24655.34
TX0038381,PG53385164,CUST006820,Priya Sharma,Priya Sharma,100.0,HIGH_CONFIDENCE,64857.2,64857.2
TX0038382,PG21367721,CUST008794,Meera Mehta,Meera Mehta,100.0,HIGH_CONFIDENCE,79528.64,79528.64
TX0038383,PG46512557,CUST007218,Neha Rao,Neha Rao,100.0,HIGH_CONFIDENCE,89616.3,89616.3
TX0038384,PG47306187,CUST003300,Vikram Rao,Vikram Rao,100.0,HIGH_CONFIDENCE,66204.22,66204.22
TX0038385,PG82536739,CUST004518,Sneha Iyer,Sneha Iyer,100.0,HIGH_CONFIDENCE,10211.21,10211.21
TX0038386,PG60404205,CUST001916,Neha Kapoor,Neha Kapoor,100.0,HIGH_CONFIDENCE,27027.8,27027.8
TX0038387,PG88261077,CUST001788,Kavya Sharma,Kavya Sharma,100.0,HIGH_CONFIDENCE,33385.93,33385.93
TX0038388,PG34340659,CUST002908,Meera Sharma,Meera Sharma,100.0,HIGH_CONFIDENCE,72815.82,72815.82
TX0038389,PG51925428,CUST004030,Priya Singh,Priya Singh,100.0,HIGH_CONFIDENCE,46009.24,46009.24
TX0038390,PG21590834,CUST001946,Pooja Singh,Pooja Singh,100.0,HIGH_CONFIDENCE,82126.83,82126.83
TX0038391,,CUST000844,Karan Verma,,0.0,NO_MATCH,12566.12,
TX0038392,PG74207668,CUST003292,Rohan Reddy,Rohan Reddy,100.0,HIGH_CONFIDENCE,92713.68,92713.68
TX0038393,PG17677644,CUST008039,Sneha Patel,Sneha Patel,100.0,HIGH_CONFIDENCE,29488.77,29488.77
TX0038394,PG89756278,CUST006812,Rohan Das,Rohan Das,100.0,HIGH_CONFIDENCE,42486.1,42486.1
TX0038395,PG84783890,CUST005488,Karan Singh,Singh Karan,83.64,MEDIUM_CONFIDENCE,53044.38,53044.38
TX0038396,PG24699623,CUST003401,Aditya Nair,Aditya Nair,100.0,HIGH_CONFIDENCE,97405.46,97405.46
TX0038397,PG97688672,CUST001911,Priya Patel,Priya Patel,100.0,HIGH_CONFIDENCE,4578.74,4578.74
TX0038398,PG54609695,CUST005797,Priya Rao,Priya Rao,100.0,HIGH_CONFIDENCE,27899.83,27899.83
TX0038399,PG12456973,CUST007005,Priya Singh,Priya Singh,100.0,HIGH_CONFIDENCE,23064.2,23064.2
TX0038400,PG90657997,CUST006286,Vikram Das,Vikram Das,80.0,MEDIUM_CONFIDENCE,46957.56,52796.41
TX0038401,PG47851359,CUST000078,Kavya Verma,Kavya Verma,100.0,HIGH_CONFIDENCE,38101.17,38101.17
TX0038402,PG80979814,CUST005146,Neha Reddy,Neha Reddy,100.0,HIGH_CONFIDENCE,45974.07,45974.07
TX0038403,PG62387711,CUST000442,Aditya Patel,Aditya Patel,100.0,HIGH_CONFIDENCE,22746.01,22746.01
TX0038404,PG27005021,CUST008397,Kavya Mehta,Kavya Mehta,100.0,HIGH_CONFIDENCE,74490.61,74490.61
TX0038405,PG49650308,CUST000952,Ananya Joshi,Ananya Joshi,100.0,HIGH_CONFIDENCE,27022.12,27022.12
TX0038406,PG56209607,CUST007566,Nikhil Verma,Nikhil Verma,100.0,HIGH_CONFIDENCE,20480.99,20480.99
TX0038407,PG49511025,CUST001582,Pooja Verma,Pooja Verma,100.0,HIGH_CONFIDENCE,98413.88,98413.88
TX0038408,PG82433661,CUST005219,Karan Mehta,Karan Mehta,100.0,HIGH_CONFIDENCE,89210.07,89210.07
TX0038409,PG29628665,CUST004184,Rohan Iyer,Rohan Iyer,100.0,HIGH_CONFIDENCE,44180.18,44180.18
TX0038410,PG33784731,CUST001885,Vikram Singh,Vikram Singh,100.0,HIGH_CONFIDENCE,825.51,825.51
TX0038411,PG96877013,CUST003725,Nikhil Rao,Nikhil Rao,100.0,HIGH_CONFIDENCE,20985.46,20985.46
TX0038412,PG18465469,CUST001326,Rahul Rao,Rahul Rao,100.0,HIGH_CONFIDENCE,97322.67,97322.67
TX0038413,PG53471973,CUST005026,Sneha Kapoor,Sneha Kapoor,100.0,HIGH_CONFIDENCE,54078.97,54078.97
TX0038414,PG48955814,CUST004024,Vikram Kapoor,Vikram Kapoor,100.0,HIGH_CONFIDENCE,97465.37,97465.37
TX0038415,PG85862728,CUST000786,Meera Reddy,Meera Reddy,100.0,HIGH_CONFIDENCE,52730.87,52730.87
TX0038416,PG44759050,CUST000590,Priya Reddy,Priya Reddy,100.0,HIGH_CONFIDENCE,44091.12,44091.12
TX0038417,PG66375172,CUST000903,Vikram Kapoor,Vikram Kapoor,100.0,HIGH_CONFIDENCE,47145.63,47145.63
TX0038418,PG89262408,CUST009314,Ananya Verma,Ananya Verma,100.0,HIGH_CONFIDENCE,55176.76,55176.76
TX0038419,PG29315757,CUST000948,Ananya Singh,Ananya Singh,100.0,HIGH_CONFIDENCE,24653.95,24653.95
TX0038420,PG54159637,CUST001788,Kavya Sharma,Kavya Sharma,100.0,HIGH_CONFIDENCE,57133.02,57133.02
TX0038421,PG90885581,CUST004916,Nikhil Mehta,Nikhil Mehta,100.0,HIGH_CONFIDENCE,60163.9,60163.9
TX0038422,PG49272913,CUST006029,Neha Kapoor,Neha Kapoor,100.0,HIGH_CONFIDENCE,13782.84,13782.84
TX0038423,PG46146933,CUST008998,Rohan Gupta,Rohan Gupta,100.0,HIGH_CONFIDENCE,48114.06,48114.06
TX0038424,PG30619473,CUST001178,Arjun Singh,Arjun Singh,100.0,HIGH_CONFIDENCE,66947.01,66947.01
TX0038425,PG20238360,CUST005315,Priya Iyer,Priya Iyer,100.0,HIGH_CONFIDENCE,82227.02,82227.02
TX0038426,PG80345443,CUST002645,Sneha Gupta,Sneha Gupta,100.0,HIGH_CONFIDENCE,14667.82,14667.82
TX0038427,PG11286000,CUST008645,Amit Verma,Amit Verma,100.0,HIGH_CONFIDENCE,103538.52,103538.52
TX0038428,PG89236949,CUST006444,Vikram Das,Vikram Das,100.0,HIGH_CONFIDENCE,72469.32,72469.32
TX0038429,PG46321978,CUST002471,Rahul Mehta,Rahul Mehta,100.0,HIGH_CONFIDENCE,16431.23,16431.23
TX0038430,PG12756099,CUST006137,Vikram Mehta,Vikram Mehta,100.0,HIGH_CONFIDENCE,45172.63,45172.63
TX0038431,PG52466751,CUST008630,Aditya Sharma,Aditya Sharma,100.0,HIGH_CONFIDENCE,13959.98,13959.98
TX0038432,PG87697746,CUST004094,Ananya Patel,ANANYA PATEL,100.0,HIGH_CONFIDENCE,86784.59,86784.59
TX0038433,PG60027900,CUST001007,Ananya Kapoor,Ananya Kapoor,100.0,HIGH_CONFIDENCE,11569.12,11569.12
TX0038434,PG16902147,CUST005734,Pooja Sharma,Pooja Sharma,100.0,HIGH_CONFIDENCE,9628.18,9628.18
TX0038435,PG34086990,CUST001180,Neha Rao,Neha Rao,100.0,HIGH_CONFIDENCE,28512.28,28512.28
TX0038436,PG17878109,CUST003217,Sneha Mehta,Sneha Mehta,80.0,MEDIUM_CONFIDENCE,32075.62,14166.0
TX0038437,PG90107235,CUST005471,Pooja Iyer,Pooja Iyer,100.0,HIGH_CONFIDENCE,2534.08,2534.08
TX0038438,PG31332543,CUST000039,Nikhil Mishra,Nikhil Mishra,100.0,HIGH_CONFIDENCE,18482.91,18482.91
TX0038439,PG52917766,CUST003990,Rohan Patel,Rohan Patel,100.0,HIGH_CONFIDENCE,107721.66,107721.66
TX0038440,PG88552637,CUST003635,Nikhil Rao,Nikhil Rao,100.0,HIGH_CONFIDENCE,6129.34,6129.34
TX0038441,PG86721577,CUST008311,Karan Verma,Karan Verma,100.0,HIGH_CONFIDENCE,82466.02,82466.02
TX0038442,PG91891061,CUST005253,Neha Patel,Neha Patel,100.0,HIGH_CONFIDENCE,11595.33,11595.33
TX0038443,PG47638180,CUST005496,Rohan Rao,Rohan Rao,100.0,HIGH_CONFIDENCE,61115.73,61115.73
TX0038444,PG83679083,CUST000080,Rahul Verma,Rahul Verma,100.0,HIGH_CONFIDENCE,105180.64,105180.64
TX0038445,PG68323752,CUST004282,Vikram Sharma,Vikram Sharma,100.0,HIGH_CONFIDENCE,103202.12,103202.12
TX0038446,PG36292004,CUST003107,Kavya Patel,Kavya Patel,100.0,HIGH_CONFIDENCE,99467.33,99467.33
TX0038447,PG16193247,CUST000480,Priya Reddy,Priya Reddy,100.0,HIGH_CONFIDENCE,97326.55,97326.55
TX0038448,PG13772891,CUST005439,Ananya Reddy,Ananya Reddy,100.0,HIGH_CONFIDENCE,8982.28,8982.28
TX0038449,PG59927221,CUST004765,Amit Kumar,Amit Kumar,100.0,HIGH_CONFIDENCE,97245.93,97245.93
TX0038450,PG93377607,CUST004287,Pooja Nair,Nair Pooja,85.0,MEDIUM_CONFIDENCE,26676.09,26676.09
TX0038451,PG65903049,CUST002601,Vikram Joshi,Vikram Joshi,100.0,HIGH_CONFIDENCE,79742.76,79742.76
TX0038452,PG92457852,CUST000170,Priya Singh,Priya Singh,100.0,HIGH_CONFIDENCE,92255.3,92255.3
TX0038453,PG70553963,CUST009215,Sneha Singh,Sneha Singh,100.0,HIGH_CONFIDENCE,2502.07,2502.07
TX0038454,PG27520857,CUST009192,Meera Mishra,Mishra Meera,87.5,MEDIUM_CONFIDENCE,20577.63,20577.63
TX0038455,PG71242495,CUST000776,Kavya Nair,Kavya Nair,100.0,HIGH_CONFIDENCE,84780.86,84780.86
TX0038456,PG19694605,CUST002678,Aditya Rao,Aditya Rao,100.0,HIGH_CONFIDENCE,54175.81,54175.81
TX0038457,PG95669575,CUST005357,Rohan Sharma,Rohan Sharma,100.0,HIGH_CONFIDENCE,100691.04,100691.04
TX0038458,PG95943080,CUST007324,Nikhil Joshi,Nikhil Joshi,100.0,HIGH_CONFIDENCE,36705.43,36705.43
TX0038459,PG95567785,CUST007769,Amit Mishra,Amit Mishra,100.0,HIGH_CONFIDENCE,24763.88,24763.88
TX0038460,PG63513673,CUST002798,Aditya Reddy,Aditya Reddy,100.0,HIGH_CONFIDENCE,69204.06,69204.06
TX0038461,PG36654271,CUST000812,Vikram Verma,Vikram Verma,100.0,HIGH_CONFIDENCE,38007.64,38007.64
TX0038462,PG12695531,CUST002660,Vikram Kumar,Vikram Kumar,100.0,HIGH_CONFIDENCE,57949.44,57949.44
TX0038463,PG28442779,CUST001263,Amit Reddy,Amit Reddy,80.0,MEDIUM_CONFIDENCE,55876.99,33254.72
TX0038464,PG60891416,CUST000714,Sneha Mishra,Sneha Mishra,100.0,HIGH_CONFIDENCE,7482.1,7482.1
TX0038465,PG32210429,CUST009324,Nikhil Singh,Nikhil Singh,80.0,MEDIUM_CONFIDENCE,95943.77,75819.58
TX0038466,PG86538396,CUST005011,Ananya Sharma,Ananya Sharma,100.0,HIGH_CONFIDENCE,14882.15,14882.15
TX0038467,PG72095686,CUST003337,Kavya Patel,Kavya Patel,100.0,HIGH_CONFIDENCE,10221.14,10221.14
TX0038468,PG52879936,CUST003098,Kavya Joshi,Kavya Joshi,100.0,HIGH_CONFIDENCE,50860.42,50860.42
TX0038469,PG40526226,CUST006581,Arjun Joshi,Arjun Joshi,100.0,HIGH_CONFIDENCE,16739.41,16739.41
TX0038470,PG64600113,CUST007490,Vikram Rao,Vikram Rao,100.0,HIGH_CONFIDENCE,49903.97,49903.97
TX0038471,PG88087993,CUST008956,Ananya Rao,Ananya Rao,100.0,HIGH_CONFIDENCE,53637.09,53637.09
TX0038472,PG79485808,CUST008542,Aditya Iyer,Aditya Iyer,100.0,HIGH_CONFIDENCE,69923.2,69923.2
TX0038473,PG74744046,CUST005957,Arjun Singh,Arjun Singh,100.0,HIGH_CONFIDENCE,22318.5,22318.5
TX0038474,PG99496803,CUST008241,Vikram Singh,Vikram Singh,100.0,HIGH_CONFIDENCE,15635.17,15635.17
TX0038475,PG48313253,CUST008395,Rahul Verma,Rahul Verma,100.0,HIGH_CONFIDENCE,27215.16,27215.16
TX0038476,PG67585170,CUST005321,Nikhil Joshi,Nikhil Joshi,100.0,HIGH_CONFIDENCE,46672.54,46672.54
TX0038477,PG87695746,CUST002091,Vikram Kapoor,Vikram Kapoor,100.0,HIGH_CONFIDENCE,107757.76,107757.76
TX0038478,PG39953740,CUST006066,Amit Verma,Amit Verma,100.0,HIGH_CONFIDENCE,19913.97,19913.97
TX0038479,PG51475260,CUST007695,Rahul Rao,Rahul Rao,100.0,HIGH_CONFIDENCE,18799.43,18799.43
TX0038480,PG42309344,CUST000456,Sneha Reddy,Sneha Reddy,100.0,HIGH_CONFIDENCE,23952.47,23952.47
TX0038481,PG77498850,CUST008717,Vikram Singh,Vikram Singh,100.0,HIGH_CONFIDENCE,102345.37,102345.37
TX0038482,PG57903260,CUST003417,Pooja Patel,Pooja Patel,100.0,HIGH_CONFIDENCE,47179.66,47179.66
TX0038483,PG92768271,CUST000137,Karan Verma,Karan Verma,100.0,HIGH_CONFIDENCE,79270.01,79270.01
TX0038484,PG84900164,CUST001025,Neha Sharma,Neha Sharma,100.0,HIGH_CONFIDENCE,20833.4,20833.4
TX0038485,PG43244230,CUST007597,Vikram Patel,Vikram Patel,100.0,HIGH_CONFIDENCE,70452.22,70452.22
TX0038486,PG41416306,CUST007679,Ananya Reddy,Ananya Reddy,100.0,HIGH_CONFIDENCE,32650.65,32650.65
TX0038487,PG26421696,CUST007089,Rahul Sharma,Rahul Sharma,100.0,HIGH_CONFIDENCE,38044.95,38044.95
TX0038488,PG75818574,CUST005293,Pooja Joshi,Pooja Joshi,100.0,HIGH_CONFIDENCE,77245.68,77245.68
TX0038489,PG32453362,CUST004051,Karan Joshi,Karan Joshi,100.0,HIGH_CONFIDENCE,106823.74,106823.74
TX0038490,PG80243298,CUST005448,Vikram Gupta,Vikram Gupta,100.0,HIGH_CONFIDENCE,84539.27,84539.27
TX0038491,PG11830776,CUST008088,Pooja Rao,Pooja Rao,100.0,HIGH_CONFIDENCE,34760.32,34760.32
TX0038492,PG32967069,CUST003705,Neha Singh,Neha Singh,100.0,HIGH_CONFIDENCE,23154.35,23154.35
TX0038493,PG19717777,CUST009438,Amit Mehta,Amit Mehta,100.0,HIGH_CONFIDENCE,46981.33,46981.33
TX0038494,PG78832982,CUST008568,Nikhil Gupta,Nikhil Gupta,100.0,HIGH_CONFIDENCE,19215.62,19215.62
TX0038495,PG15668014,CUST003943,Nikhil Verma,Verma Nikhil,85.0,MEDIUM_CONFIDENCE,100097.1,100097.1
TX0038496,PG35523488,CUST003236,Amit Kumar,Amit Kumar,100.0,HIGH_CONFIDENCE,44226.83,44226.83
TX0038497,PG75134879,CUST008273,Priya Verma,Priya Verma,100.0,HIGH_CONFIDENCE,69708.12,69708.12
TX0038498,PG41098764,CUST009349,Ananya Das,Ananya Das,100.0,HIGH_CONFIDENCE,92284.2,92284.2
TX0038499,PG60637027,CUST009183,Ananya Gupta,Ananya Gupta,100.0,HIGH_CONFIDENCE,74340.94,74340.94
TX0038500,PG56718509,CUST006036,Rohan Joshi,Rohan Joshi,100.0,HIGH_CONFIDENCE,61037.38,61037.38
TX0038501,PG91731334,CUST002884,Rohan Nair,Rohan Nair,100.0,HIGH_CONFIDENCE,26999.55,26999.55
TX0038502,PG79960877,CUST007783,Vikram Das,Vikram Das,100.0,HIGH_CONFIDENCE,102197.64,102197.64
TX0038503,PG24802436,CUST004868,Nikhil Iyer,Nikhil Iyer,100.0,HIGH_CONFIDENCE,65001.18,65001.18
TX0038504,PG37118668,CUST003982,Vikram Rao,Vikram Rao,100.0,HIGH_CONFIDENCE,98052.94,98052.94
TX0038505,PG70051033,CUST000253,Pooja Iyer,Pooja Iyer,100.0,HIGH_CONFIDENCE,108945.1,108945.1
TX0038506,PG73563873,CUST007163,Nikhil Iyer,Nikhil Iyer,100.0,HIGH_CONFIDENCE,59539.4,59539.4
TX0038507,PG45769654,CUST009605,Karan Das,Karan Das,100.0,HIGH_CONFIDENCE,32182.87,32182.87
TX0038508,PG80176439,CUST001256,Amit Reddy,Amit Reddy,100.0,HIGH_CONFIDENCE,78105.45,78105.45
TX0038509,PG73317263,CUST008791,Priya Rao,Priya Rao,100.0,HIGH_CONFIDENCE,66740.13,66740.13
TX0038510,PG58597023,CUST001169,Pooja Gupta,Pooja Gupta,100.0,HIGH_CONFIDENCE,35046.46,35046.46
TX0038511,PG27231203,CUST001004,Meera Verma,Meera Verma,100.0,HIGH_CONFIDENCE,84776.29,84776.29
TX0038512,PG56747582,CUST001766,Rahul Sharma,Rahul Sharma,100.0,HIGH_CONFIDENCE,51713.71,51713.71
