customer_id,customer_name,exception_count,financial_exposure
CUST001114,Vikram Kumar,1,153.16
CUST003658,Rohan Kapoor,1,152.79
CUST008725,Kavya Patel,1,148.4
CUST004672,Pooja Mishra,1,145.04
CUST001049,Meera Reddy,1,137.5
CUST008744,Pooja Kapoor,1,133.03
CUST004357,Aditya Sharma,1,112.72
CUST002470,Nikhil Das,1,105.15
CUST005634,Karan Kapoor,1,101.3
CUST002904,Nikhil Kapoor,1,85.75
CUST002185,Rohan Sharma,1,72.81
CUST008613,Kavya Patel,1,69.51
CUST008922,Pooja Sharma,1,53.85
CUST007028,Ananya Reddy,1,50.9
CUST001595,Amit Gupta,1,39.94
CUST001531,Nikhil Patel,1,33.31
CUST008058,Aditya Mehta,1,28.05
CUST008314,Kavya Kumar,1,25.04
CUST009013,Rohan Rao,1,24.79
CUST008595,Aditya Patel,1,23.59
CUST004734,Sneha Kumar,1,21.86
CUST009043,Aditya Gupta,1,16.54
CUST000002,Aditya Nair,1,0.0
CUST000004,Aditya Patel,1,0.0
CUST000015,Meera Gupta,1,0.0
CUST000040,Nikhil Sharma,1,0.0
CUST000041,Rahul Rao,1,0.0
CUST000052,Vikram Singh,1,0.0
CUST000053,Vikram Kumar,1,0.0
CUST000058,Vikram Kumar,1,0.0
CUST000066,Priya Mehta,1,0.0
CUST000092,Rohan Sharma,1,0.0
CUST000126,Amit Verma,1,0.0
CUST000130,Priya Mehta,1,0.0
CUST000139,Sneha Gupta,1,0.0
CUST000141,Rahul Iyer,1,0.0
CUST000149,Arjun Gupta,1,0.0
CUST000171,Rahul Nair,1,0.0
CUST000192,Neha Joshi,1,0.0
CUST000203,Sneha Mishra,1,0.0
CUST000235,Priya Kumar,1,0.0
CUST000269,Neha Joshi,1,0.0
CUST000285,Priya Sharma,1,0.0
CUST000303,Neha Kapoor,1,0.0
CUST000316,Amit Gupta,1,0.0
CUST000318,Nikhil Mishra,1,0.0
CUST000344,Vikram Sharma,1,0.0
CUST000348,Rahul Sharma,1,0.0
CUST000351,Pooja Mehta,1,0.0
CUST000354,Amit Joshi,1,0.0
CUST000360,Nikhil Mehta,1,0.0
CUST000363,Rohan Nair,1,0.0
CUST000370,Aditya Iyer,1,0.0
CUST000384,Aditya Kumar,1,0.0
CUST000401,Karan Mehta,1,0.0
CUST000415,Arjun Kumar,1,0.0
CUST000469,Nikhil Kumar,1,0.0
CUST000502,Amit Reddy,1,0.0
CUST000516,Neha Kumar,1,0.0
CUST000539,Vikram Mishra,1,0.0
CUST000549,Priya Rao,1,0.0
CUST000557,Neha Mishra,1,0.0
CUST000580,Priya Das,1,0.0
CUST000590,Priya Reddy,1,0.0
CUST000636,Neha Verma,1,0.0
CUST000679,Amit Sharma,1,0.0
CUST000713,Kavya Nair,1,0.0
CUST000715,Neha Verma,1,0.0
CUST000726,Neha Singh,1,0.0
CUST000727,Arjun Gupta,1,0.0
CUST000794,Vikram Joshi,1,0.0
CUST000796,Priya Patel,1,0.0
CUST000814,Sneha Sharma,1,0.0
CUST000837,Neha Nair,1,0.0
CUST000843,Aditya Joshi,1,0.0
CUST000844,Karan Verma,1,0.0
CUST000862,Nikhil Kapoor,1,0.0
CUST000892,Ananya Verma,1,0.0
CUST000897,Karan Kapoor,1,0.0
CUST000903,Vikram Kapoor,1,0.0
CUST000905,Vikram Joshi,1,0.0
CUST000908,Ananya Singh,1,0.0
CUST000953,Amit Patel,1,0.0
CUST000957,Aditya Gupta,1,0.0
CUST000972,Aditya Gupta,1,0.0
CUST000990,Karan Gupta,1,0.0
CUST001000,Nikhil Sharma,1,0.0
CUST001030,Meera Joshi,1,0.0
CUST001061,Ananya Kumar,1,0.0
CUST001088,Rahul Mehta,1,0.0
CUST001097,Priya Iyer,1,0.0
CUST001119,Amit Kumar,1,0.0
CUST001124,Rohan Sharma,1,0.0
CUST001125,Arjun Kumar,1,0.0
CUST001128,Karan Kumar,1,0.0
CUST001129,Nikhil Sharma,1,0.0
CUST001158,Rahul Patel,1,0.0
CUST001168,Arjun Iyer,1,0.0
CUST001173,Sneha Sharma,1,0.0
CUST001214,Priya Patel,1,0.0
CUST001218,Amit Iyer,1,0.0
CUST001221,Kavya Joshi,1,0.0
CUST001244,Priya Joshi,1,0.0
CUST001268,Arjun Das,1,0.0
CUST001299,Pooja Iyer,1,0.0
CUST001308,Aditya Mishra,1,0.0
CUST001323,Kavya Das,1,0.0
CUST001337,Nikhil Rao,1,0.0
CUST001341,Amit Rao,1,0.0
CUST001359,Meera Singh,1,0.0
CUST001380,Priya Das,1,0.0
CUST001401,Meera Kumar,1,0.0
CUST001410,Neha Gupta,1,0.0
CUST001428,Karan Sharma,1,0.0
CUST001470,Priya Sharma,1,0.0
CUST001477,Ananya Gupta,1,0.0
CUST001483,Pooja Gupta,1,0.0
CUST001487,Nikhil Mishra,1,0.0
CUST001516,Karan Patel,1,0.0
CUST001519,Rahul Patel,1,0.0
CUST001539,Sneha Gupta,1,0.0
CUST001564,Aditya Gupta,1,0.0
CUST001589,Karan Gupta,1,0.0
CUST001597,Aditya Das,1,0.0
CUST001603,Rahul Verma,1,0.0
CUST001625,Pooja Iyer,1,0.0
CUST001630,Amit Iyer,1,0.0
CUST001650,Arjun Singh,1,0.0
CUST001661,Meera Sharma,1,0.0
CUST001665,Ananya Gupta,1,0.0
CUST001674,Aditya Reddy,1,0.0
CUST001688,Nikhil Nair,1,0.0
CUST001693,Nikhil Kumar,1,0.0
CUST001741,Meera Kumar,1,0.0
CUST001787,Karan Reddy,1,0.0
CUST001802,Sneha Kumar,1,0.0
CUST001807,Priya Reddy,1,0.0
CUST001810,Ananya Rao,1,0.0
CUST001825,Karan Sharma,1,0.0
CUST001828,Ananya Iyer,1,0.0
CUST001866,Kavya Iyer,1,0.0
CUST001869,Neha Mishra,1,0.0
CUST001878,Pooja Kapoor,1,0.0
CUST001886,Nikhil Verma,1,0.0
CUST001930,Ananya Nair,1,0.0
CUST001934,Meera Joshi,1,0.0
CUST001938,Karan Kumar,1,0.0
CUST001948,Kavya Singh,1,0.0
CUST001949,Sneha Iyer,1,0.0
CUST001976,Rohan Mishra,1,0.0
CUST002001,Sneha Verma,1,0.0
CUST002004,Rahul Das,1,0.0
CUST002042,Karan Nair,1,0.0
CUST002134,Arjun Mishra,1,0.0
CUST002196,Priya Reddy,1,0.0
CUST002197,Neha Kumar,1,0.0
CUST002203,Aditya Reddy,1,0.0
CUST002204,Arjun Das,1,0.0
CUST002206,Pooja Mishra,1,0.0
CUST002220,Karan Mehta,1,0.0
CUST002237,Neha Sharma,1,0.0
CUST002249,Aditya Sharma,1,0.0
CUST002253,Nikhil Das,1,0.0
CUST002277,Nikhil Iyer,1,0.0
CUST002290,Neha Patel,1,0.0
CUST002301,Sneha Verma,1,0.0
CUST002302,Meera Singh,1,0.0
CUST002328,Rahul Sharma,1,0.0
CUST002339,Meera Nair,1,0.0
CUST002362,Rahul Kumar,1,0.0
CUST002404,Rahul Patel,1,0.0
CUST002406,Nikhil Reddy,1,0.0
CUST002426,Pooja Iyer,1,0.0
CUST002429,Kavya Sharma,1,0.0
CUST002433,Nikhil Joshi,1,0.0
CUST002451,Amit Singh,1,0.0
CUST002478,Priya Das,1,0.0
CUST002504,Karan Reddy,1,0.0
CUST002505,Priya Mehta,1,0.0
CUST002561,Karan Sharma,1,0.0
CUST002573,Meera Gupta,1,0.0
CUST002595,Nikhil Joshi,1,0.0
CUST002596,Rahul Singh,1,0.0
CUST002614,Rohan Kapoor,1,0.0
CUST002615,Kavya Verma,1,0.0
CUST002616,Amit Iyer,1,0.0
CUST002640,Vikram Das,1,0.0
CUST002687,Pooja Gupta,1,0.0
CUST002714,Nikhil Kumar,1,0.0
CUST002718,Vikram Patel,1,0.0
CUST002719,Arjun Das,1,0.0
CUST002723,Neha Singh,1,0.0
CUST002739,Karan Das,1,0.0
CUST002750,Karan Patel,1,0.0
CUST002787,Vikram Das,1,0.0
CUST002824,Sneha Nair,1,0.0
CUST002829,Meera Singh,1,0.0
CUST002837,Nikhil Das,1,0.0
CUST002852,Nikhil Mishra,1,0.0
CUST002899,Ananya Kumar,1,0.0
CUST002922,Ananya Kumar,1,0.0
CUST002934,Aditya Mishra,1,0.0
CUST002937,Sneha Reddy,1,0.0
CUST002939,Rahul Patel,1,0.0
CUST002940,Aditya Mishra,1,0.0
CUST002960,Arjun Mehta,1,0.0
CUST002964,Nikhil Nair,1,0.0
CUST002969,Karan Iyer,1,0.0
CUST002973,Meera Kumar,1,0.0
CUST002979,Meera Nair,1,0.0
CUST003024,Meera Patel,1,0.0
CUST003042,Karan Verma,1,0.0
CUST003059,Karan Joshi,1,0.0
CUST003073,Pooja Joshi,1,0.0
CUST003074,Meera Joshi,1,0.0
CUST003085,Rahul Iyer,1,0.0
CUST003086,Sneha Joshi,1,0.0
CUST003107,Kavya Patel,1,0.0
CUST003121,Aditya Mehta,1,0.0
CUST003128,Rahul Sharma,1,0.0
CUST003130,Priya Patel,1,0.0
CUST003148,Meera Kapoor,1,0.0
CUST003156,Rahul Patel,1,0.0
CUST003167,Rahul Mehta,1,0.0
CUST003173,Ananya Kumar,1,0.0
CUST003174,Neha Sharma,1,0.0
CUST003185,Vikram Kapoor,1,0.0
CUST003188,Arjun Singh,1,0.0
CUST003193,Neha Patel,1,0.0
CUST003207,Amit Patel,1,0.0
CUST003221,Priya Mehta,1,0.0
CUST003239,Arjun Kapoor,1,0.0
CUST003245,Rahul Patel,1,0.0
CUST003281,Vikram Das,1,0.0
CUST003282,Rahul Reddy,1,0.0
CUST003293,Arjun Das,1,0.0
CUST003312,Priya Reddy,1,0.0
CUST003350,Rohan Gupta,1,0.0
CUST003372,Nikhil Kapoor,1,0.0
CUST003374,Amit Patel,1,0.0
CUST003385,Neha Sharma,1,0.0
CUST003422,Arjun Patel,1,0.0
CUST003428,Rohan Reddy,1,0.0
CUST003434,Pooja Kapoor,1,0.0
CUST003440,Pooja Mishra,1,0.0
CUST003476,Meera Das,1,0.0
CUST003477,Pooja Kumar,1,0.0
CUST003506,Ananya Joshi,1,0.0
CUST003509,Ananya Iyer,1,0.0
CUST003512,Priya Iyer,1,0.0
CUST003532,Sneha Nair,1,0.0
CUST003546,Ananya Reddy,1,0.0
CUST003549,Neha Mishra,1,0.0
CUST003564,Priya Kapoor,1,0.0
CUST003582,Arjun Nair,1,0.0
CUST003654,Arjun Kumar,1,0.0
CUST003697,Ananya Iyer,1,0.0
CUST003713,Rahul Joshi,1,0.0
CUST003716,Amit Rao,1,0.0
CUST003734,Meera Joshi,1,0.0
CUST003755,Amit Iyer,1,0.0
CUST003772,Neha Kumar,1,0.0
CUST003775,Neha Joshi,1,0.0
CUST003793,Karan Iyer,1,0.0
CUST003795,Aditya Gupta,1,0.0
CUST003797,Priya Kapoor,1,0.0
CUST003804,Rahul Kumar,1,0.0
CUST003879,Meera Joshi,1,0.0
CUST003909,Rohan Singh,1,0.0
CUST003939,Karan Kapoor,1,0.0
CUST003966,Neha Rao,1,0.0
CUST004002,Vikram Mishra,1,0.0
CUST004010,Meera Verma,1,0.0
CUST004029,Priya Nair,1,0.0
CUST004034,Karan Singh,1,0.0
CUST004081,Rohan Patel,1,0.0
CUST004086,Rahul Sharma,1,0.0
CUST004099,Rohan Joshi,1,0.0
CUST004112,Vikram Rao,1,0.0
CUST004156,Priya Kapoor,1,0.0
CUST004161,Nikhil Nair,1,0.0
CUST004163,Priya Joshi,1,0.0
CUST004186,Aditya Reddy,1,0.0
CUST004192,Karan Joshi,1,0.0
CUST004195,Nikhil Gupta,1,0.0
CUST004202,Arjun Joshi,1,0.0
CUST004228,Amit Iyer,1,0.0
CUST004246,Meera Das,1,0.0
CUST004248,Sneha Reddy,1,0.0
CUST004258,Priya Iyer,1,0.0
CUST004269,Amit Patel,1,0.0
CUST004285,Meera Kumar,1,0.0
CUST004303,Sneha Nair,1,0.0
CUST004317,Nikhil Sharma,1,0.0
CUST004362,Kavya Iyer,1,0.0
CUST004394,Meera Sharma,1,0.0
CUST004400,Rohan Singh,1,0.0
CUST004409,Neha Kumar,1,0.0
CUST004418,Vikram Das,1,0.0
CUST004424,Kavya Reddy,1,0.0
CUST004462,Arjun Kapoor,1,0.0
CUST004508,Vikram Joshi,1,0.0
CUST004516,Kavya Reddy,1,0.0
CUST004518,Sneha Iyer,1,0.0
CUST004524,Amit Rao,1,0.0
CUST004528,Aditya Rao,1,0.0
CUST004536,Sneha Iyer,1,0.0
CUST004548,Priya Mishra,1,0.0
CUST004558,Arjun Mehta,1,0.0
CUST004585,Amit Reddy,1,0.0
CUST004592,Kavya Verma,1,0.0
CUST004629,Amit Iyer,1,0.0
CUST004649,Neha Nair,1,0.0
CUST004660,Kavya Reddy,1,0.0
CUST004661,Nikhil Patel,1,0.0
CUST004697,Vikram Singh,1,0.0
CUST004703,Amit Kapoor,1,0.0
CUST004727,Vikram Joshi,1,0.0
CUST004732,Meera Sharma,1,0.0
CUST004745,Kavya Mehta,1,0.0
CUST004761,Amit Das,1,0.0
CUST004768,Priya Kapoor,1,0.0
CUST004772,Ananya Nair,1,0.0
CUST004775,Vikram Nair,1,0.0
CUST004807,Vikram Gupta,1,0.0
CUST004865,Ananya Iyer,1,0.0
CUST004887,Amit Mehta,1,0.0
CUST004905,Ananya Kapoor,1,0.0
CUST004910,Rahul Sharma,1,0.0
CUST004915,Pooja Das,1,0.0
CUST004918,Pooja Gupta,1,0.0
CUST004920,Pooja Singh,1,0.0
CUST004921,Karan Nair,1,0.0
CUST004932,Nikhil Gupta,1,0.0
CUST004942,Kavya Nair,1,0.0
CUST004972,Kavya Mehta,1,0.0
CUST004984,Karan Iyer,1,0.0
CUST005000,Vikram Mehta,1,0.0
CUST005021,Neha Rao,1,0.0
CUST005029,Kavya Mehta,1,0.0
CUST005055,Karan Singh,1,0.0
CUST005088,Aditya Iyer,1,0.0
CUST005109,Sneha Kapoor,1,0.0
CUST005112,Rohan Sharma,1,0.0
CUST005117,Aditya Sharma,1,0.0
CUST005135,Amit Iyer,1,0.0
CUST005143,Vikram Iyer,1,0.0
CUST005174,Sneha Mehta,1,0.0
CUST005237,Nikhil Sharma,1,0.0
CUST005242,Pooja Mehta,1,0.0
CUST005263,Ananya Mishra,1,0.0
CUST005264,Vikram Sharma,1,0.0
CUST005267,Rohan Mishra,1,0.0
CUST005272,Vikram Patel,1,0.0
CUST005281,Neha Iyer,1,0.0
CUST005285,Ananya Mishra,1,0.0
CUST005290,Rahul Singh,1,0.0
CUST005303,Rahul Das,1,0.0
CUST005304,Arjun Gupta,1,0.0
CUST005307,Neha Das,1,0.0
CUST005321,Nikhil Joshi,1,0.0
CUST005397,Amit Iyer,1,0.0
CUST005405,Rahul Iyer,1,0.0
CUST005408,Karan Sharma,1,0.0
CUST005455,Sneha Mehta,1,0.0
CUST005458,Neha Mehta,1,0.0
CUST005463,Amit Reddy,1,0.0
CUST005467,Rohan Singh,1,0.0
CUST005477,Rohan Iyer,1,0.0
CUST005493,Ananya Patel,1,0.0
CUST005531,Sneha Verma,1,0.0
CUST005558,Vikram Mehta,1,0.0
CUST005581,Karan Kumar,1,0.0
CUST005606,Kavya Mishra,1,0.0
CUST005618,Vikram Das,1,0.0
CUST005624,Meera Kapoor,1,0.0
CUST005660,Nikhil Gupta,1,0.0
CUST005692,Vikram Nair,1,0.0
CUST005710,Ananya Nair,1,0.0
CUST005714,Amit Singh,1,0.0
CUST005790,Nikhil Sharma,1,0.0
CUST005807,Pooja Das,1,0.0
CUST005824,Rohan Iyer,1,0.0
CUST005830,Aditya Joshi,1,0.0
CUST005842,Neha Kapoor,1,0.0
CUST005847,Pooja Singh,1,0.0
CUST005848,Aditya Mehta,1,0.0
CUST005867,Aditya Singh,1,0.0
CUST005876,Nikhil Verma,1,0.0
CUST005886,Rahul Joshi,1,0.0
CUST005891,Sneha Gupta,1,0.0
CUST005902,Pooja Mishra,1,0.0
CUST005918,Pooja Iyer,1,0.0
CUST005948,Karan Verma,1,0.0
CUST005971,Priya Iyer,1,0.0
CUST006034,Ananya Rao,1,0.0
CUST006036,Rohan Joshi,1,0.0
CUST006047,Ananya Iyer,1,0.0
CUST006051,Ananya Sharma,1,0.0
CUST006052,Arjun Das,1,0.0
CUST006071,Neha Singh,1,0.0
CUST006077,Neha Gupta,1,0.0
CUST006086,Priya Reddy,1,0.0
CUST006096,Nikhil Reddy,1,0.0
CUST006098,Nikhil Singh,1,0.0
CUST006105,Rahul Mishra,1,0.0
CUST006111,Nikhil Nair,1,0.0
CUST006115,Amit Verma,1,0.0
CUST006124,Aditya Joshi,1,0.0
CUST006142,Rahul Sharma,1,0.0
CUST006171,Kavya Singh,1,0.0
CUST006191,Aditya Mishra,1,0.0
CUST006239,Vikram Mehta,1,0.0
CUST006261,Karan Sharma,1,0.0
CUST006288,Meera Patel,1,0.0
CUST006296,Amit Joshi,1,0.0
CUST006317,Sneha Iyer,1,0.0
CUST006321,Rohan Rao,1,0.0
CUST006325,Karan Gupta,1,0.0
CUST006338,Rohan Das,1,0.0
CUST006342,Neha Joshi,1,0.0
CUST006371,Arjun Reddy,1,0.0
CUST006456,Rahul Gupta,1,0.0
CUST006466,Meera Iyer,1,0.0
CUST006471,Rahul Singh,1,0.0
CUST006518,Kavya Rao,1,0.0
CUST006520,Neha Kapoor,1,0.0
CUST006547,Amit Patel,1,0.0
CUST006560,Pooja Rao,1,0.0
CUST006586,Ananya Mishra,1,0.0
CUST006605,Priya Reddy,1,0.0
CUST006623,Priya Patel,1,0.0
CUST006633,Vikram Mehta,1,0.0
CUST006639,Nikhil Reddy,1,0.0
CUST006665,Neha Mishra,1,0.0
CUST006678,Priya Das,1,0.0
CUST006761,Ananya Sharma,1,0.0
CUST006801,Sneha Verma,1,0.0
CUST006815,Ananya Joshi,1,0.0
CUST006831,Nikhil Patel,1,0.0
CUST006851,Kavya Rao,1,0.0
CUST006853,Aditya Singh,1,0.0
CUST006894,Priya Joshi,1,0.0
CUST006916,Sneha Mehta,1,0.0
CUST006919,Karan Mishra,1,0.0
CUST006924,Nikhil Kumar,1,0.0
CUST006972,Pooja Kapoor,1,0.0
CUST007017,Vikram Nair,1,0.0
CUST007035,Pooja Gupta,1,0.0
CUST007049,Neha Joshi,1,0.0
CUST007071,Priya Mehta,1,0.0
CUST007086,Rohan Kumar,1,0.0
CUST007100,Rahul Verma,1,0.0
CUST007112,Kavya Mehta,1,0.0
CUST007119,Neha Mishra,1,0.0
CUST007158,Amit Mishra,1,0.0
CUST007167,Neha Gupta,1,0.0
CUST007172,Kavya Patel,1,0.0
CUST007190,Pooja Singh,1,0.0
CUST007202,Aditya Joshi,1,0.0
CUST007215,Karan Reddy,1,0.0
CUST007231,Sneha Verma,1,0.0
CUST007236,Neha Patel,1,0.0
CUST007243,Pooja Patel,1,0.0
CUST007248,Karan Kapoor,1,0.0
CUST007269,Arjun Kumar,1,0.0
CUST007289,Karan Joshi,1,0.0
CUST007292,Karan Patel,1,0.0
CUST007297,Neha Gupta,1,0.0
CUST007308,Meera Iyer,1,0.0
CUST007316,Pooja Gupta,1,0.0
CUST007335,Arjun Kapoor,1,0.0
CUST007339,Pooja Verma,1,0.0
CUST007352,Rahul Joshi,1,0.0
CUST007366,Meera Iyer,1,0.0
CUST007384,Priya Joshi,1,0.0
CUST007404,Sneha Das,1,0.0
CUST007486,Amit Kapoor,1,0.0
CUST007500,Priya Das,1,0.0
CUST007506,Amit Joshi,1,0.0
CUST007510,Amit Verma,1,0.0
CUST007514,Kavya Gupta,1,0.0
CUST007517,Karan Kapoor,1,0.0
CUST007532,Ananya Mishra,1,0.0
CUST007544,Nikhil Gupta,1,0.0
CUST007558,Nikhil Nair,1,0.0
CUST007561,Pooja Mehta,1,0.0
CUST007566,Nikhil Verma,1,0.0
CUST007571,Nikhil Verma,1,0.0
CUST007583,Amit Mishra,1,0.0
CUST007611,Amit Joshi,1,0.0
CUST007613,Karan Mishra,1,0.0
CUST007643,Vikram Kumar,1,0.0
CUST007667,Rahul Iyer,1,0.0
CUST007669,Sneha Kumar,1,0.0
CUST007699,Kavya Gupta,1,0.0
CUST007712,Vikram Mishra,1,0.0
CUST007720,Pooja Rao,1,0.0
CUST007735,Amit Nair,1,0.0
CUST007749,Priya Sharma,1,0.0
CUST007775,Meera Verma,1,0.0
CUST007798,Arjun Rao,1,0.0
CUST007800,Amit Verma,1,0.0
CUST007820,Vikram Iyer,1,0.0
CUST007822,Aditya Iyer,1,0.0
CUST007843,Arjun Kumar,1,0.0
CUST007846,Nikhil Kapoor,1,0.0
CUST007858,Neha Kapoor,1,0.0
CUST007876,Karan Reddy,1,0.0
CUST007888,Meera Kumar,1,0.0
CUST007944,Ananya Kapoor,1,0.0
CUST007962,Rahul Patel,1,0.0
CUST007978,Vikram Mehta,1,0.0
CUST007979,Priya Nair,1,0.0
CUST008004,Ananya Mehta,1,0.0
CUST008013,Nikhil Sharma,1,0.0
CUST008019,Sneha Mishra,1,0.0
CUST008022,Amit Mehta,1,0.0
CUST008038,Rahul Gupta,1,0.0
CUST008043,Sneha Patel,1,0.0
CUST008044,Sneha Nair,1,0.0
CUST008048,Neha Das,1,0.0
CUST008063,Rahul Mishra,1,0.0
CUST008068,Amit Reddy,1,0.0
CUST008094,Nikhil Gupta,1,0.0
CUST008146,Priya Iyer,1,0.0
CUST008152,Aditya Patel,1,0.0
CUST008164,Nikhil Das,1,0.0
CUST008175,Karan Kapoor,1,0.0
CUST008197,Priya Rao,1,0.0
CUST008215,Kavya Mehta,1,0.0
CUST008249,Aditya Mishra,1,0.0
CUST008256,Arjun Singh,1,0.0
CUST008302,Neha Singh,1,0.0
CUST008319,Sneha Rao,1,0.0
CUST008375,Karan Gupta,1,0.0
CUST008376,Arjun Rao,1,0.0
CUST008382,Karan Gupta,1,0.0
CUST008390,Meera Kapoor,1,0.0
CUST008402,Ananya Verma,1,0.0
CUST008420,Ananya Nair,1,0.0
CUST008430,Vikram Gupta,1,0.0
CUST008462,Amit Verma,1,0.0
CUST008480,Meera Kumar,1,0.0
CUST008495,Arjun Nair,1,0.0
CUST008497,Rohan Gupta,1,0.0
CUST008498,Aditya Nair,1,0.0
CUST008506,Sneha Kumar,1,0.0
CUST008549,Rahul Singh,1,0.0
CUST008570,Meera Nair,1,0.0
CUST008581,Vikram Sharma,1,0.0
CUST008618,Karan Kumar,1,0.0
CUST008652,Aditya Joshi,1,0.0
CUST008661,Sneha Nair,1,0.0
CUST008667,Kavya Patel,1,0.0
CUST008670,Vikram Joshi,1,0.0
CUST008674,Sneha Mehta,1,0.0
CUST008681,Priya Iyer,1,0.0
CUST008683,Priya Nair,1,0.0
CUST008687,Arjun Reddy,1,0.0
CUST008696,Karan Joshi,1,0.0
CUST008699,Arjun Iyer,1,0.0
CUST008732,Rahul Singh,1,0.0
CUST008773,Nikhil Das,1,0.0
CUST008796,Neha Nair,1,0.0
CUST008799,Kavya Kapoor,1,0.0
CUST008804,Ananya Patel,1,0.0
CUST008805,Priya Rao,1,0.0
CUST008872,Neha Kapoor,1,0.0
CUST008873,Meera Verma,1,0.0
CUST008874,Rahul Kumar,1,0.0
CUST008888,Nikhil Singh,1,0.0
CUST008933,Neha Sharma,1,0.0
CUST008953,Rahul Singh,1,0.0
CUST008959,Sneha Verma,1,0.0
CUST008987,Aditya Gupta,1,0.0
CUST008989,Pooja Patel,1,0.0
CUST009024,Amit Kumar,1,0.0
CUST009065,Karan Joshi,1,0.0
CUST009081,Rahul Kapoor,1,0.0
CUST009167,Pooja Sharma,1,0.0
CUST009170,Pooja Mishra,1,0.0
CUST009172,Pooja Singh,1,0.0
CUST009176,Rohan Kapoor,1,0.0
CUST009184,Arjun Kapoor,1,0.0
CUST009244,Nikhil Das,1,0.0
CUST009273,Ananya Singh,1,0.0
CUST009276,Nikhil Mehta,1,0.0
CUST009277,Vikram Nair,1,0.0
CUST009298,Arjun Rao,1,0.0
CUST009317,Pooja Kumar,1,0.0
CUST009321,Rahul Sharma,1,0.0
CUST009323,Priya Reddy,1,0.0
CUST009345,Ananya Kapoor,1,0.0
CUST009352,Aditya Iyer,1,0.0
CUST009361,Priya Singh,1,0.0
CUST009415,Karan Rao,1,0.0
CUST009423,Kavya Rao,1,0.0
CUST009449,Pooja Mehta,1,0.0
CUST009461,Meera Singh,1,0.0
CUST009476,Amit Nair,1,0.0
CUST009479,Rohan Mishra,1,0.0
CUST009509,Arjun Das,1,0.0
CUST009523,Rahul Joshi,1,0.0
CUST009534,Vikram Kapoor,1,0.0
CUST009536,Rohan Mehta,1,0.0
CUST009538,Pooja Kapoor,1,0.0
CUST009581,Aditya Reddy,1,0.0
CUST009601,Amit Mishra,1,0.0
CUST009660,Karan Mishra,1,0.0
CUST009665,Sneha Singh,1,0.0
CUST009676,Vikram Das,1,0.0
CUST009685,Rahul Verma,1,0.0
CUST009688,Rahul Mishra,1,0.0
CUST009727,Arjun Verma,1,0.0
CUST009732,Amit Das,1,0.0
CUST009748,Meera Nair,1,0.0
CUST009753,Priya Kumar,1,0.0
CUST009783,Rahul Verma,1,0.0
CUST009788,Ananya Kumar,1,0.0
CUST009795,Pooja Patel,1,0.0
CUST009797,Aditya Mishra,1,0.0
CUST009816,Vikram Mehta,1,0.0
CUST009828,Sneha Iyer,1,0.0
CUST009854,Ananya Rao,1,0.0
CUST009855,Vikram Das,1,0.0
CUST009856,Neha Kapoor,1,0.0
CUST009871,Sneha Nair,1,0.0
CUST009876,Sneha Sharma,1,0.0
CUST009886,Priya Mishra,1,0.0
CUST009900,Rahul Kapoor,1,0.0
CUST009902,Rohan Verma,1,0.0
CUST009924,Aditya Patel,1,0.0
CUST009949,Vikram Das,1,0.0
CUST009951,Neha Sharma,1,0.0
CUST009954,Priya Verma,1,0.0
CUST009970,Rahul Joshi,1,0.0
CUST009975,Sneha Mehta,1,0.0
CUST009978,Amit Singh,1,0.0
